"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12"
"22.477","22.949","20.669","19.24","25.553","65.945","123.97","110.05","116.69","122.53","91.579","31.381"
"16.815","20.757","21.712","20.64","26.356","68.704","123.08","110.87","117.33","120.88","91.501","31.455"
"18.718","17.997","20.083","20.948","25.736","74.275","122.19","111.66","117.63","118.33","91.446","31.728"
"22.433","20.232","19.25","19.97","24.217","78.677","123.71","112.37","117.63","116.79","91.415","31.732"
"20.057","20.977","20.28","19.808","22.08","83.944","126.4","112.99","117.51","116.94","91.375","31.523"
"17.453","19.622","20.403","20.227","22.616","89.195","129.21","113.53","117.49","117.27","91.335","31.637"
"17.712","17.897","19.311","20.069","24.067","92.816","128.22","114","117.42","117.05","91.311","31.848"
"21.171","18.837","18.526","19.262","24.381","94.277","129.13","114.41","117.46","118.68","91.312","32.204"
"26.12","21.445","19.419","18.959","23.836","97.033","133.09","114.78","117.66","120.23","91.34","32.318"
"29.372","23.982","21.589","19.86","24.25","101.47","135.03","115.14","118.03","120.53","91.357","32.29"
"30.024","24.835","23.444","21.576","27.453","105.42","133.77","115.5","118.19","117.46","91.39","32.501"
"30.747","25.091","24.436","23.117","32.076","108.72","132.06","115.81","117.97","114.9","91.41","31.991"
"22.437","24.439","24.781","24.24","38.776","111.44","130.63","116.05","117.56","114.4","91.38","31.422"
"22.518","22.966","24.055","25.769","46.491","113.65","129.26","116.21","117.2","113.94","91.325","31.564"
"21.957","22.841","23.311","27.329","51.846","115.5","129.2","116.31","116.7","112.23","91.32","32.608"
"20.317","21.539","22.664","28.989","56.837","117.16","129.41","116.33","116.17","112.27","91.404","33.436"
"19.898","20.756","21.674","30.477","60.928","118.59","128.88","116.29","115.71","112.54","91.505","33.143"
"19.055","19.853","20.819","31.555","63.75","119.24","129.82","116.2","115.37","113.2","91.555","32.514"
"20.683","19.599","20.031","32.194","66.589","118.7","132.71","116.09","115.15","114.73","91.558","32.263"
"26.228","21.539","20.182","32.7","69.09","118.96","136.06","115.98","115.22","116.53","91.553","32.151"
"31.58","24.006","21.891","34.188","71.186","120.42","139.57","115.9","115.34","115.2","91.528","31.976"
"30.776","24.843","23.578","37.64","74.073","120.51","143.25","115.83","115.2","112.92","91.512","32.226"
"26.917","25.093","25.176","42.073","76.664","120.62","143.19","115.74","114.89","112.65","91.51","32.186"
"21.351","24.156","27.242","46.27","78.535","122.23","141.58","115.63","114.67","113.42","91.5","32.315"
"19.783","21.584","28.187","50.262","82.024","124.54","141.26","115.51","114.5","112.46","91.529","33.008"
"19.174","20.463","27.741","54.269","87.091","126.45","139.3","115.37","114.14","109.97","91.598","33.399"
"18.158","19.118","26.767","58.513","95.714","124.46","137.36","115.2","113.56","108.77","91.689","33.744"
"19.832","18.878","25.374","63.526","107.95","116.45","137.1","114.98","113.04","110.24","91.791","33.806"
"19.833","19.857","24.996","69.342","119.25","107.97","137.79","114.73","112.84","113.11","91.873","33.718"
"18.658","19.222","25.77","75.759","127.87","100.51","139.77","114.51","112.99","115.5","91.954","33.919"
"23.004","19.712","26.854","82.205","133.82","94.653","142.83","114.35","113.34","116.01","92.031","33.853"
"27.128","23.044","30.394","88.756","142.39","86.754","143.54","114.24","113.6","114.92","92.09","33.659"
"25.725","24.763","37.113","95.511","149.44","78.992","141.16","114.17","113.75","115.23","92.124","33.381"
"20.94","25.674","44.385","102.13","152.89","73.601","138.33","114.13","113.98","116.15","92.131","33.237"
"19.639","22.965","51.558","108.15","149.58","74.96","138.94","114.13","114.27","117.24","92.144","33.681"
"21.85","22.946","58.531","112.76","146.3","76.619","139.55","114.16","114.7","118.12","92.201","34.09"
"21.135","23.792","65.195","117.12","153.9","67.724","137.78","114.24","115.03","116.16","92.256","33.899"
"21.63","25.707","71.601","121.82","160.59","58.644","136.97","114.34","115.09","115.89","92.292","33.64"
"20.094","28.153","77.814","126.7","165.18","50.587","137.6","114.44","115.38","120.14","92.279","32.22"
"20.944","30.024","83.861","131.35","166.03","44.932","139.67","114.58","116.13","123.65","92.101","29.57"
"24.23","35.1","89.72","135.49","167.41","38.875","142.26","114.81","117.1","124.75","91.762","28.622"
"23.251","41.832","95.363","139.54","172.49","30.465","143.04","115.13","117.97","123.37","91.482","29.755"
"19.485","47.359","100.82","143.58","172.38","26.772","143.2","115.49","118.5","121.34","91.302","30.161"
"18.054","51.225","106.08","146.76","169.53","26.231","141.44","115.87","118.82","120.98","91.163","30.35"
"19.153","55.08","111.06","149.63","170.93","20.761","136.43","116.23","119.04","119.86","91.064","30.714"
"20.168","61.192","115.78","152.04","170.11","17.076","134.16","116.57","119.05","118","91.006","31.274"
"20.983","67.663","120.21","154.4","173.57","8.8456","133.59","116.86","118.84","116","91.018","32.219"
"21.026","74.095","124.39","156.73","174.49","4.8839","132.06","117.08","118.39","113.4","91.09","32.443"
"16.803","79.784","128.35","158.71","167.41","10.631","128.2","117.2","117.67","110.74","91.139","32.231"
"18.781","85.379","132","159.05","156.87","17.418","130.4","117.22","116.74","108.69","91.194","32.489"
"23.578","91.091","135.22","158.79","152.86","16.589","135.53","117.11","115.72","107.68","91.245","32.542"
"31.887","96.485","137.98","157.47","142.29","24.958","140.74","116.9","114.74","107","91.314","32.838"
"40.438","101.54","140.22","155.52","138.51","33.415","142.37","116.6","113.76","105.62","91.373","32.41"
"46.376","106.24","141.94","153.24","133.41","46.375","141.14","116.21","112.71","103.92","91.379","31.717"
"53.508","110.56","143.17","150.68","129.03","57.544","138.05","115.74","111.6","102.88","91.342","31.846"
"58.974","114.49","143.94","147.93","126.96","61.987","136.33","115.2","110.54","102.23","91.364","32.752"
"65.746","118.02","144.3","145.56","130.2","56.712","138.58","114.6","109.49","100.93","91.424","32.801"
"75.753","121.16","144.37","143.97","136.28","49.693","140.8","113.94","108.41","99.803","91.471","32.591"
"83.739","123.92","144.29","143.4","143.03","42.304","140.87","113.23","107.34","98.81","91.491","32.204"
"90.493","126.35","144.18","143.56","147.37","35.946","140.43","112.48","106.28","97.937","91.475","31.815"
"101.39","128.47","144.13","144.16","149.39","30.646","139.56","111.69","105.26","97.401","91.434","31.402"
"113.37","130.34","144.16","144.71","147.42","28.386","136.16","110.88","104.31","97.065","91.357","31.023"
"124.43","131.99","144.24","144.95","147.17","25.236","131.3","110.05","103.41","96.38","91.279","31"
"137.25","133.46","144.34","145.42","151.55","17.791","130.09","109.22","102.55","95.768","91.196","30.67"
"151.18","134.76","144.51","146.34","155.59","9.9461","127.95","108.39","101.72","95.673","91.099","30.558"
"163.4","135.94","144.78","147.64","160.37","4.2773","127.51","107.56","101.03","96.288","91.02","30.755"
"169.71","137.01","145.2","149.36","162.86","4.399","126.78","106.75","100.48","96.355","90.959","30.777"
"178.13","138.01","145.77","150.81","159.33","9.0284","126.31","105.98","99.956","95.709","90.909","30.949"
"190.22","138.97","146.41","151.55","150.5","16.616","126.13","105.24","99.423","95.135","90.886","31.174"
"200.76","139.88","147.01","150.84","142.31","22.138","127.02","104.52","98.887","94.628","90.879","31.596"
"210.68","140.75","147.42","150.06","147.51","13.731","125.89","103.82","98.358","94.182","90.928","32.113"
"219.36","141.56","147.72","149.95","150.46","7.4787","124.54","103.15","97.842","93.797","90.972","31.888"
"226.26","142.31","147.99","150.02","152.19","5.0018","120.9","102.49","97.344","93.462","91.018","32.238"
"233.45","143","148.25","150.55","158.27","2.1857","114.55","101.86","96.867","93.173","91.086","32.786"
"242.29","143.64","148.58","151.76","164.08","1.0392","106.97","101.24","96.415","92.929","91.207","33.638"
"258.72","144.25","149.03","153.4","166.59","2.5421","101.35","100.65","95.99","92.731","91.36","33.502"
"274.38","144.84","149.62","154.93","166.11","4.7256","98.123","100.07","95.593","92.572","91.441","32.522"
"287.1","145.45","150.32","156.33","168.41","3.5922","91.887","99.52","95.231","92.64","91.457","32.198"
"296.35","146.06","151.11","157.86","166.74","7.9556","85.033","98.995","94.936","92.821","91.463","32.619"
"307.03","146.7","151.95","158.49","161.3","10.825","85.352","98.499","94.676","92.661","91.528","33.376"
"318.63","147.37","152.75","159.1","167.11","3.8217","80.296","98.031","94.429","92.53","91.616","33.51"
"328.02","148.05","153.56","160.3","172.22","1.3493","68.281","97.591","94.198","92.425","91.708","33.509"
"333.12","148.74","154.44","161.93","176.73","0.47637","54.785","97.176","93.983","92.343","91.771","33.261"
"337.58","149.47","155.42","163.86","179.47","0.97066","42.171","96.786","93.784","92.277","91.821","33.202"
"343.48","150.22","156.51","165.77","181.16","1.3046","34.764","96.419","93.602","92.224","91.848","32.909"
"355.22","151.03","157.71","167.75","184.09","0.81077","28.114","96.076","93.435","92.18","91.854","32.747"
"367.05","151.88","159","169.78","185.79","1.0455","18.847","95.754","93.284","92.141","91.843","32.426"
"379.93","152.79","160.38","171.77","187.78","0.77609","9.0872","95.453","93.146","92.104","91.802","31.967"
"393.56","153.76","161.83","173.81","190.43","0.274","3.5341","94.822","93.02","92.065","91.735","31.885"
"407.93","154.79","163.35","175.75","185.54","8.1125","2.6309","92.335","92.904","92.023","91.688","32.011"
"423.89","155.89","164.87","176.19","170.44","20.029","10.431","90.426","92.797","91.981","91.636","31.824"
"433.85","157.02","166.17","174.94","159.04","23.653","20.231","90.607","92.703","92.185","91.59","31.823"
"439.15","158.16","167.12","172.64","150.84","21.472","30.918","90.855","92.663","92.506","91.541","31.897"
"445.74","159.26","167.65","169.85","149.33","12.784","35.718","91.069","92.638","92.39","91.524","32.16"
"453.62","160.27","167.8","167.71","156.07","4.7538","34.117","91.255","92.604","92.286","91.501","31.889"
"459.32","161.16","167.73","166.61","161.99","1.9561","26.692","91.414","92.562","92.191","91.472","31.729"
"470.44","161.94","167.58","166.23","164.6","2.4145","17.089","91.549","92.513","92.103","91.421","31.53"
"483.11","162.61","167.41","166.06","166.36","2.5198","8.9099","91.661","92.467","92.306","91.383","31.663"
"494.71","163.17","167.25","166.33","170.91","1.3526","4.2768","89.034","92.471","92.652","91.338","31.24"
"512.11","163.65","167.17","166.99","172.99","2.2362","2.5522","83.318","92.485","92.492","91.265","31.005"
"530.61","164.07","167.18","167.73","173.43","3.4361","2.769","80.809","92.484","92.591","91.195","30.839"
"541.86","164.45","167.28","168.4","172.59","4.8628","3.5078","79.312","92.514","92.817","91.105","30.654"
"548.17","164.79","167.44","168.83","172.65","4.3621","4.6346","78.952","92.541","92.609","91.038","30.79"
"561.07","165.12","167.63","169.45","175.11","2.7438","3.6579","79.755","92.546","92.692","90.962","30.569"
"577.14","165.43","167.88","170.12","176.1","2.4116","3.1822","76.655","92.581","92.919","90.907","30.919"
"591.38","165.73","168.18","171","178.98","1.5737","2.2501","69.868","92.61","92.677","90.869","30.731"
"601.59","166.04","168.56","171.87","174.23","7.3329","2.8326","61.612","92.608","92.459","90.818","30.917"
"610.27","166.36","168.96","171.65","166.28","10.733","7.8744","53.869","92.59","92.719","90.827","31.766"
"619.63","166.69","169.25","171.05","167.17","5.6857","8.0351","51.294","92.641","93.224","90.875","32.081"
"632.56","167","169.44","170.61","167","4.2311","5.8418","50.708","92.715","93.788","90.952","32.503"
"648.76","167.3","169.56","170.1","165.82","4.5614","4.948","51.752","92.917","95.016","91.045","32.866"
"663.12","167.57","169.6","169.63","167.79","3.1735","4.4624","50.904","93.168","94.896","91.164","33.215"
"674.19","167.81","169.6","169.65","172.83","1.1204","2.9079","49.548","93.353","94.457","91.277","33.069"
"682.15","168.03","169.63","170.2","175.64","1.3656","1.6503","47.862","93.467","94.082","91.363","32.869"
"694.62","168.22","169.73","170.88","177.16","1.6449","1.7514","44.929","93.525","93.76","91.422","32.77"
"710.24","168.41","169.9","171.68","174.45","7.268","2.3658","37.671","93.54","93.484","91.473","32.513"
"725.57","168.6","170.12","171.53","168.09","10.582","7.9912","31.563","93.522","93.245","91.469","31.731"
"738.53","168.79","170.27","171.35","172.51","4.0417","7.3125","30.073","93.479","93.031","91.425","31.712"
"749.64","168.97","170.41","171.6","174.29","2.6962","4.6089","28.367","93.416","92.838","91.404","31.948"
"762.23","169.15","170.57","171.91","174.36","3.0372","3.4718","25.441","93.345","92.914","91.38","31.576"
"774.11","169.33","170.74","172.24","175.23","3.0198","3.2343","20.097","93.31","93.124","91.33","31.254"
"787.47","169.5","170.94","172.62","174.79","3.7958","3.1573","18.274","93.283","93.155","91.266","31.143"
"802.1","169.68","171.15","172.77","173.39","4.4108","3.9729","16.312","93.282","93.323","91.209","31.254"
"816.24","169.87","171.35","172.9","174.5","3.4018","3.9149","14.373","92.782","93.329","91.165","31.079"
"827.9","170.05","171.54","173.13","175.43","3.1259","3.4551","13.138","90.896","93.483","91.092","30.566"
"837.29","170.24","171.74","173.43","175.44","3.5419","3.3262","13.357","88.262","93.194","91.004","30.533"
"848.89","170.43","171.95","173.52","169.55","9.41","4.4957","13.94","86.238","92.929","90.935","30.968"
"859.89","170.62","172.11","172.55","162.14","12.061","9.7282","13.9","84.361","93.403","90.92","31.238"
