"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12"
"127.92","131.07","145.06","149.37","162.83","2.9129","124.69","109.07","102.39","97.578","92.251","30.73"
"133.17","132.76","145.66","151.19","165.41","3.9241","123.05","108.25","101.83","97.654","92.195","30.755"
"140.61","134.34","146.39","152.73","161.77","8.971","122.33","107.46","101.3","97","92.149","30.93"
"151.78","135.81","147.2","153.51","152.68","16.633","122.37","106.7","100.76","96.421","92.131","31.157"
"161.47","137.2","147.93","152.82","144.37","21.611","123.93","105.97","100.22","95.909","92.127","31.581"
"170.59","138.51","148.47","152.05","149.66","12.492","123.33","105.26","99.687","95.46","92.18","32.1"
"178.52","139.72","148.89","151.96","152.7","6.6465","121.4","104.57","99.164","95.071","92.227","31.876"
"184.72","140.83","149.26","152.07","154.5","4.6494","117.15","103.9","98.66","94.734","92.276","32.228"
"191.27","141.85","149.61","152.64","160.67","2.0353","110.45","103.25","98.178","94.444","92.347","32.777"
"199.5","142.79","150.03","153.89","166.6","1.0023","102.6","102.63","97.721","94.199","92.47","33.63"
"215.35","143.68","150.56","155.57","169.11","2.603","96.732","102.02","97.291","94","92.625","33.496"
"230.47","144.53","151.23","157.15","168.61","4.7924","93.297","101.44","96.891","93.841","92.708","32.516"
"242.67","145.36","152.01","158.58","170.87","3.6671","87.027","100.88","96.525","93.913","92.726","32.193"
"251.44","146.19","152.86","160.13","169.13","8.091","80.143","100.35","96.228","94.1","92.734","32.614"
"261.67","147.03","153.77","160.77","163.69","10.764","80.657","99.843","95.967","93.94","92.8","33.372"
"272.83","147.87","154.63","161.4","169.67","3.6553","75.382","99.369","95.719","93.808","92.89","33.506"
"281.81","148.72","155.49","162.64","174.94","1.2413","62.895","98.923","95.486","93.703","92.982","33.506"
"286.52","149.57","156.41","164.32","179.58","0.42152","48.97","98.503","95.269","93.62","93.047","33.258"
"290.61","150.43","157.45","166.31","182.4","0.97529","35.86","98.108","95.069","93.554","93.098","33.2"
"296.16","151.32","158.59","168.28","184.11","1.3172","28.16","97.737","94.886","93.501","93.126","32.907"
"307.55","152.24","159.84","170.32","187.09","0.83255","21.376","97.389","94.719","93.457","93.133","32.745"
"319.06","153.21","161.19","172.4","188.77","1.1056","12.032","97.063","94.566","93.418","93.123","32.424"
"331.63","154.23","162.62","174.43","190.78","0.80954","4.9558","96.64","94.428","93.381","93.082","31.966"
"344.96","155.3","164.12","176.51","193.53","0.2749","2.0238","94.823","94.301","93.343","93.016","31.884"
"359.04","156.42","165.69","178.49","188.43","8.3944","2.1714","91.39","94.185","93.301","92.969","32.009"
"374.73","157.6","167.26","178.93","173.04","20.184","10.652","89.177","94.078","93.26","92.919","31.823"
"384.42","158.82","168.61","177.66","161.46","23.58","20.643","89.597","93.984","93.469","92.873","31.822"
"389.47","160.03","169.59","175.32","153.17","21.2","31.361","90.117","93.944","93.799","92.824","31.896"
"395.82","161.2","170.14","172.48","151.68","12.416","35.638","90.573","93.922","93.682","92.807","32.159"
"403.45","162.28","170.31","170.32","158.48","4.5145","33.43","90.971","93.888","93.577","92.785","31.888"
"408.93","163.24","170.25","169.2","164.46","1.8585","25.572","91.317","93.846","93.481","92.756","31.729"
"419.83","164.07","170.1","168.81","167.12","2.3994","15.595","91.616","93.799","93.392","92.706","31.53"
"432.28","164.78","169.94","168.63","168.96","2.4892","7.787","91.824","93.753","93.601","92.667","31.663"
"443.68","165.39","169.79","168.91","173.6","1.3449","3.774","88.7","93.759","93.956","92.623","31.239"
