Link1,Link2,Link3,Link4,Link5,Link6,Link7,Link8,Link9,Link10,Link11,Link12
59,8,51,60,64,73,78,58,12,16,11,46
56,9,51,60,63,79,75,52,17,10,14,50
58,12,51,56,69,75,73,49,21,10,14,48
57,9,49,57,61,78,75,54,13,14,22,46
58,10,52,56,63,64,76,52,11,18,9,43
54,9,55,64,61,78,73,55,11,13,11,42
51,8,56,66,64,74,81,56,8,17,17,46
49,8,56,61,72,66,73,57,10,16,19,46
55,9,53,59,68,71,73,56,16,12,21,46
56,9,56,63,64,70,70,61,15,15,17,46
38,10,51,56,66,76,80,53,14,14,20,39
36,11,45,54,68,68,77,51,20,16,21,42
28,20,49,55,57,72,73,51,18,14,22,41
28,23,49,50,53,72,77,51,13,13,24,44
25,26,47,52,61,62,74,52,13,12,11,45
33,24,44,54,55,79,68,57,12,14,27,45
46,21,44,51,51,71,79,51,17,13,7,46
68,23,43,53,54,64,83,52,14,19,20,49
71,27,43,53,51,62,75,63,11,11,13,47
80,33,42,52,49,67,67,58,14,9,22,49
74,44,42,46,47,64,76,56,10,13,19,46
68,70,42,53,49,63,70,51,11,11,31,39
69,68,53,52,47,63,72,53,11,9,14,43
71,65,57,52,48,61,67,55,11,12,20,47
75,68,57,59,48,60,72,53,9,19,17,44
73,75,63,61,46,57,71,48,13,15,16,47
76,65,64,63,44,52,68,41,12,15,13,44
79,72,62,63,53,54,63,42,10,13,24,42
65,73,69,62,60,50,59,41,14,15,24,46
69,63,68,61,65,48,64,23,22,17,27,48
79,60,64,67,53,65,62,16,16,8,16,50
73,68,54,64,69,76,62,16,10,14,16,49
71,78,56,64,76,75,84,13,12,17,11,47
73,72,74,56,69,74,85,24,17,23,17,41
68,70,69,64,64,73,72,22,9,13,25,40
63,65,65,71,62,76,72,17,9,17,19,42
65,61,61,66,74,66,82,18,14,12,20,46
70,64,59,63,67,74,73,11,13,19,13,44
77,65,48,57,69,69,86,9,12,20,19,43
79,63,47,62,61,73,74,9,11,16,15,43
71,69,65,61,68,65,75,20,14,18,18,41
67,72,60,68,62,69,70,16,14,19,13,46
69,69,61,62,61,67,76,13,22,18,12,42
71,63,59,65,72,62,70,15,13,13,19,44
66,64,59,66,69,70,65,16,13,16,16,47
60,64,58,64,68,70,68,15,19,16,13,45
56,66,58,59,67,72,72,20,16,8,20,43
61,52,67,63,62,70,82,13,17,17,13,43
65,62,55,78,70,68,68,14,15,19,21,41
78,65,51,58,73,74,66,19,14,14,20,42
77,63,58,54,68,80,74,20,8,12,13,45
70,69,59,59,59,77,79,20,10,13,15,45
70,61,64,60,60,70,78,21,14,17,18,50
73,64,60,63,62,65,74,15,18,17,17,47
68,65,53,66,60,73,65,15,14,16,16,50
65,67,60,54,66,72,72,13,10,6,16,47
61,61,60,58,62,69,79,15,13,19,20,58
65,61,58,61,62,74,74,14,15,10,16,47
60,58,58,59,63,69,80,22,17,9,17,49
67,59,56,63,65,73,74,20,11,15,13,49
64,62,57,62,61,73,70,15,11,19,18,45
66,60,56,50,62,69,68,20,12,14,7,47
73,63,54,58,59,70,72,22,10,21,15,43
69,67,58,62,54,70,68,15,11,18,20,48
70,64,60,62,53,64,79,10,14,15,17,52
68,63,62,59,62,59,68,11,16,11,16,48
63,70,55,63,63,71,67,12,20,23,18,43
73,59,60,60,64,69,73,13,16,20,20,49
76,64,63,60,63,68,73,17,14,14,25,43
64,69,55,67,60,70,65,12,5,14,23,45
64,59,66,60,68,67,76,23,11,18,16,44
64,61,66,68,69,75,69,26,24,22,17,43
64,67,50,64,59,70,78,15,19,15,10,47
69,64,56,61,69,68,72,12,15,14,19,49
69,63,58,60,61,71,78,18,19,17,9,47
65,67,60,56,57,72,72,21,14,8,18,44
77,65,63,58,57,60,75,19,13,15,17,44
80,70,57,68,59,64,67,18,8,11,11,44
75,68,62,68,64,63,60,20,13,11,15,42
60,69,64,60,64,64,70,13,14,13,15,39
58,63,65,67,62,76,72,12,10,20,19,41
64,59,63,68,65,70,81,5,9,16,12,36
65,57,59,63,73,72,75,19,5,13,13,24
74,59,53,62,67,74,75,22,7,13,22,32
75,64,54,62,65,73,79,10,16,14,11,38
75,71,56,56,63,72,78,13,20,11,11,35
65,69,59,58,56,72,74,8,13,11,14,34
68,63,65,65,55,63,72,10,10,23,9,41
69,59,64,65,59,63,65,17,14,19,12,37
69,64,55,65,63,66,63,23,12,15,14,40
76,63,60,64,71,68,66,17,11,14,12,39
73,68,57,59,65,76,73,7,22,12,11,39
66,70,57,59,60,75,77,10,28,15,17,45
70,65,71,62,60,68,78,14,29,14,13,44
74,63,60,69,55,62,76,10,22,15,19,43
74,67,58,68,66,69,65,9,26,14,12,45
75,71,60,63,68,69,70,8,36,15,19,42
74,71,62,64,61,70,69,11,28,11,16,41
71,66,63,67,62,65,76,11,35,16,10,44
69,69,63,66,64,72,64,10,29,13,13,48
82,66,66,66,74,74,77,11,29,11,16,42
70,68,63,67,65,75,74,11,45,14,13,39
70,70,63,64,69,73,71,8,50,21,12,41
74,66,62,63,63,77,68,13,47,17,24,46
71,68,62,67,64,65,76,13,47,13,13,42
65,65,60,67,72,68,66,12,40,13,10,42
63,67,62,67,72,72,70,8,55,11,11,42
65,62,59,62,66,80,70,10,59,10,16,46
67,63,57,58,63,79,79,12,54,20,19,43
67,65,55,62,61,66,73,9,52,12,16,46
70,60,54,61,67,68,70,14,44,11,11,46
68,69,53,60,64,74,75,11,39,21,19,44
69,68,60,62,56,65,79,20,38,20,24,42
70,56,62,60,54,69,67,29,20,22,17,38
75,68,55,66,57,62,70,30,12,20,19,39
66,70,56,66,66,64,70,32,24,13,9,40
69,63,60,59,64,72,69,32,25,15,12,35
71,60,59,64,62,71,75,35,20,11,17,39
69,73,53,66,59,70,80,37,16,17,15,37
63,64,56,62,71,68,71,33,9,23,16,37
87,60,57,65,59,72,71,32,21,15,15,39
72,64,61,58,60,69,47,21,15,14,10,41
69,65,55,60,71,61,53,16,7,22,9,42
56,68,61,63,61,69,41,10,17,13,12,40
63,65,53,71,65,72,34,17,21,14,10,40
69,57,57,60,58,71,41,16,11,18,14,31
69,68,57,67,66,75,46,2,19,11,12,37
67,65,47,65,65,74,65,13,9,23,13,43
66,65,60,57,63,78,84,25,19,20,15,45
69,59,60,51,65,72,81,15,15,7,11,42
75,61,56,62,55,65,77,12,6,21,20,40
73,68,55,60,52,72,73,14,18,18,17,40
74,66,59,59,59,57,73,14,23,10,10,39
73,67,56,64,59,65,61,9,9,11,12,39
72,68,65,63,53,66,55,5,17,14,12,42
64,66,60,66,60,64,56,16,23,13,11,39
69,61,63,64,56,66,52,23,11,12,15,41
75,65,63,68,64,73,24,14,12,8,20,46
60,68,56,68,65,80,34,18,18,11,17,42
74,63,62,67,71,69,58,23,16,12,17,43
69,62,59,65,69,72,51,18,11,21,20,41
73,69,60,60,65,71,35,8,6,12,18,40
75,68,60,60,63,74,19,20,11,12,16,40
76,70,62,61,54,72,10,25,12,21,22,41
77,73,64,65,59,78,10,11,17,14,17,43
76,70,71,61,62,75,12,2,17,13,16,41
70,70,70,72,59,65,12,17,14,10,12,33
76,68,64,69,61,61,18,24,14,9,9,38
71,73,66,67,69,73,21,20,8,11,14,36
68,62,61,71,70,68,32,20,10,13,12,42
72,65,59,65,70,79,50,14,19,29,12,40
70,64,59,62,71,75,55,16,13,28,13,39
71,66,59,61,66,77,33,13,6,14,12,42
73,66,55,65,59,76,15,11,8,17,13,45
73,71,59,62,63,69,9,21,16,13,21,44
73,71,60,64,61,73,21,14,20,15,20,42
65,70,63,60,61,72,26,11,6,11,13,48
67,62,66,65,57,68,41,15,14,13,11,42
70,62,61,69,62,73,25,20,16,7,11,40
66,58,54,71,63,76,20,16,13,13,11,31
78,65,48,57,75,76,14,9,11,22,12,37
75,67,60,64,59,78,16,15,11,18,20,40
66,71,55,61,61,70,23,22,10,18,13,49
65,61,56,62,62,65,41,19,12,13,13,50
76,58,61,67,61,68,37,15,22,10,12,43
73,64,54,60,65,65,30,7,19,16,20,47
74,64,58,60,64,75,24,14,17,8,17,42
56,69,61,58,64,78,16,12,16,14,15,39
62,56,59,60,57,73,5,14,8,13,31,44
64,56,57,63,63,68,7,24,8,13,16,42
65,58,51,63,69,72,26,27,20,15,20,42
68,57,56,60,65,74,40,15,19,9,15,39
66,61,51,54,63,69,40,4,13,20,17,34
77,60,57,62,58,72,23,8,12,15,19,37
69,59,58,58,48,73,19,22,14,12,13,35
67,72,57,60,56,57,13,19,13,12,17,34
75,59,63,59,55,36,28,14,14,15,13,34
63,66,49,63,57,39,59,13,9,14,11,35
73,61,58,59,65,39,60,17,13,14,14,38
86,65,58,56,66,36,60,12,9,13,15,39
76,73,55,70,58,37,47,10,10,11,17,40
63,73,66,52,63,59,57,19,14,11,17,36
62,56,69,59,63,57,59,12,16,18,15,36
65,58,54,73,57,77,31,14,9,11,18,36
69,57,52,65,72,61,10,16,7,13,10,38
66,61,56,53,71,77,14,14,6,16,11,42
61,64,53,54,58,64,10,18,16,17,22,42
69,59,58,57,53,69,28,15,22,24,12,42
73,58,56,59,62,62,60,7,19,15,18,41
61,65,51,65,59,65,56,7,12,13,12,44
72,61,58,62,63,66,56,10,9,14,13,38
70,66,61,57,61,66,44,19,20,16,10,39
55,55,58,62,58,64,22,19,21,15,11,41
58,61,56,61,68,69,12,11,12,10,24,41
70,45,55,67,67,68,20,13,15,11,13,44
62,58,50,61,60,72,24,26,21,16,15,44
61,60,44,57,69,73,12,26,14,13,15,46
71,60,55,59,61,75,10,17,6,13,13,45
67,63,51,61,55,68,17,8,8,12,10,43
72,59,56,56,56,72,20,24,12,17,19,45
78,63,56,55,56,66,13,25,17,7,19,46
68,69,53,63,55,53,8,12,15,8,19,41
71,64,59,59,58,50,11,16,7,12,18,41
62,63,62,65,61,58,22,18,7,16,30,44
66,57,60,63,54,68,20,22,18,9,22,38
64,62,57,62,68,64,10,16,10,12,21,39
70,59,54,60,66,68,1,4,9,17,26,41
74,69,57,65,65,74,12,9,11,22,16,37
77,66,61,56,65,74,10,12,7,11,17,38
73,69,63,60,60,71,10,22,17,21,15,35
72,63,63,61,57,72,14,22,17,12,10,34
58,68,57,65,61,65,10,16,11,17,13,37
72,63,65,60,66,73,12,16,16,17,13,40
77,52,59,59,70,68,9,23,12,21,15,38
70,66,59,64,59,77,6,14,7,23,19,32
73,64,54,64,66,73,4,14,14,17,14,33
72,64,52,66,61,73,15,16,15,14,11,36
63,66,58,55,66,76,11,7,7,22,27,42
67,60,66,52,66,74,13,10,22,15,18,43
70,62,59,63,63,81,13,11,29,13,12,44
71,64,54,66,50,77,12,15,25,13,15,45
77,62,58,61,63,74,12,13,13,15,18,39
65,67,59,59,64,65,15,10,11,15,14,36
70,60,59,61,59,73,13,23,15,10,9,39
71,60,57,58,64,70,11,27,20,16,12,38
62,63,55,57,65,68,11,23,14,11,15,43
72,61,59,60,57,71,4,13,17,9,17,42
71,60,59,59,57,67,13,19,14,13,17,46
68,64,54,60,60,60,14,22,12,13,13,41
69,64,64,62,58,61,11,18,9,20,10,42
62,63,57,61,55,60,9,19,11,16,18,40
70,58,60,63,60,75,13,14,8,10,10,42
76,62,54,64,75,64,15,14,9,13,17,39
77,67,51,61,69,71,18,18,11,8,12,37
65,69,59,58,62,78,18,8,10,15,16,38
65,60,69,50,55,76,20,7,9,7,18,44
71,60,59,61,55,70,32,17,12,13,22,43
63,61,57,61,57,69,60,14,9,12,12,45
58,62,53,61,67,65,65,11,13,13,15,45
67,51,55,68,57,77,58,7,9,14,8,40
67,62,50,62,60,68,56,15,12,15,13,42
68,63,55,58,63,68,62,18,8,17,11,40
73,62,58,54,58,68,59,19,9,11,24,40
72,64,55,61,61,69,43,11,12,10,19,43
66,70,54,60,58,70,40,12,16,9,16,32
63,62,61,61,61,61,62,7,21,8,18,34
62,58,57,63,54,68,43,9,11,15,20,38
68,58,54,65,59,70,19,15,8,13,14,36
66,58,49,56,63,60,6,12,15,12,12,33
74,61,49,57,57,65,13,22,13,14,14,37
81,65,53,54,62,72,23,17,15,19,10,39
77,75,62,58,57,66,46,5,15,9,8,39
67,69,66,63,56,77,33,17,11,9,9,38
61,62,62,67,53,71,22,23,11,16,25,44
63,62,55,66,62,68,29,21,13,9,20,44
62,62,55,63,62,67,22,16,10,14,14,39
67,55,57,58,66,71,22,16,5,17,15,47
70,57,55,66,61,71,33,12,16,7,16,43
73,61,54,57,64,64,50,14,16,15,15,43
76,63,53,55,56,69,45,8,11,11,18,42
76,68,58,61,53,64,39,2,8,12,17,46
74,67,62,57,54,66,78,5,17,18,21,42
69,64,64,61,55,69,69,13,15,11,15,42
69,66,58,62,57,65,78,17,13,17,18,40
70,55,62,61,65,76,70,11,11,13,10,40
71,60,59,66,63,69,83,20,17,13,3,44
69,62,57,61,71,69,70,20,16,19,19,43
69,63,59,60,62,72,69,12,13,15,12,44
66,67,56,57,62,72,72,9,17,10,21,35
70,68,59,63,60,73,58,18,12,13,21,40
76,60,57,62,57,66,61,18,15,21,17,41
66,70,56,59,59,70,65,14,12,24,8,56
73,60,60,58,66,70,56,18,2,15,14,42
73,63,58,64,63,70,70,11,4,21,16,43
77,71,54,64,62,70,66,11,13,13,16,39
66,69,66,63,63,76,76,16,25,14,10,39
71,66,61,63,60,68,73,6,29,22,16,37
77,58,63,64,62,65,72,6,26,22,14,39
65,64,58,62,71,68,72,9,10,19,11,41
70,60,59,58,63,78,82,18,2,16,8,40
74,62,60,60,70,70,81,32,17,9,12,39
70,67,55,60,61,67,76,30,25,18,11,39
63,68,59,60,65,66,68,17,21,20,10,42
66,61,62,61,62,69,64,4,15,20,14,39
66,58,55,62,58,71,59,15,15,12,10,40
67,59,53,64,64,67,74,26,13,10,13,43
68,65,56,58,68,72,64,29,22,5,20,40
72,63,57,58,64,68,71,15,13,19,14,38
63,66,59,60,53,73,69,20,3,24,15,38
74,62,61,60,58,67,66,22,4,22,8,39
78,67,63,63,56,63,70,23,9,21,11,39
66,68,56,60,59,66,67,12,9,23,7,40
66,61,66,56,66,66,62,4,23,27,10,43
69,63,61,61,65,76,62,8,26,10,11,41
75,65,53,63,54,77,73,9,17,18,18,40
67,68,58,56,64,73,81,11,15,12,16,41
72,69,60,55,67,71,72,14,15,6,17,41
65,62,63,65,59,76,77,25,6,14,14,40
70,62,56,65,60,73,75,21,13,12,18,39
71,66,61,62,65,74,73,16,14,8,22,39
69,67,60,64,57,76,67,20,9,14,18,43
70,65,59,65,58,71,66,7,16,11,16,41
68,66,58,63,61,72,70,8,23,19,12,44
65,68,62,63,61,73,74,18,12,22,10,42
69,64,59,66,60,66,70,11,13,13,17,42
65,63,61,63,63,66,70,12,7,14,15,44
74,61,58,59,64,68,69,26,12,10,14,42
73,69,53,68,66,67,73,24,24,19,15,39
69,68,57,58,61,64,72,16,25,16,15,38
65,66,59,61,61,71,68,10,15,13,10,40
70,61,61,65,57,64,74,9,7,9,5,43
72,63,59,66,67,67,64,10,11,15,27,41
75,69,59,61,56,71,56,24,19,13,19,42
66,70,59,62,66,74,48,26,18,11,14,37
69,63,62,63,60,71,61,16,9,10,16,41
74,64,61,63,59,71,70,10,10,12,12,47
76,66,58,65,64,62,75,20,24,10,22,47
74,69,61,57,70,66,69,20,19,11,17,47
72,71,63,62,60,71,56,11,6,10,10,46
74,66,67,66,64,68,64,12,10,7,11,42
68,65,60,70,66,69,71,26,14,14,13,42
77,71,56,67,69,71,69,29,15,11,16,35
64,65,64,64,67,79,77,13,11,11,7,42
62,64,52,61,66,75,82,11,10,5,16,43
69,56,61,68,67,77,79,17,15,15,20,36
69,59,49,60,70,67,80,19,14,17,13,39
66,64,47,63,65,70,80,13,8,7,14,41
73,62,58,54,65,77,73,13,8,17,13,36
56,64,57,58,61,69,78,17,11,13,11,40
63,76,55,62,51,74,70,15,9,8,14,41
66,55,65,58,60,71,74,12,6,12,14,37
64,57,53,66,63,68,76,17,7,15,17,39
63,58,51,68,60,64,74,15,16,19,11,41
65,61,52,53,69,65,79,8,16,17,30,40
61,65,53,55,64,77,66,12,11,18,7,47
67,54,58,58,55,62,66,10,19,11,7,42
69,60,50,61,45,70,69,14,15,7,13,43
67,63,52,58,56,59,70,22,9,15,8,42
67,63,54,59,67,53,73,20,14,14,23,39
74,63,57,58,57,74,63,18,13,10,17,40
65,66,54,58,55,68,64,20,1,16,24,39
69,63,58,52,56,66,74,18,6,22,16,43
73,63,59,59,59,70,74,15,11,13,13,45
70,76,60,66,56,61,71,16,11,23,13,49
68,63,57,65,56,68,66,6,11,22,10,45
60,64,54,62,64,57,67,7,19,13,10,44
73,61,57,45,63,71,68,15,17,14,18,48
75,59,61,44,66,68,75,15,15,19,17,49
71,70,50,38,55,69,72,14,19,15,12,49
70,72,59,38,60,67,68,18,19,20,13,39
67,71,61,25,63,71,76,22,15,20,8,41
63,60,60,24,59,74,78,26,12,16,13,41
71,60,61,25,60,66,82,26,9,19,18,46
63,64,56,44,59,63,72,18,15,13,15,44
69,61,46,50,58,66,74,15,21,7,14,44
76,63,52,47,58,68,72,10,15,17,14,43
77,63,56,23,70,65,72,7,17,22,14,51
66,73,56,16,58,79,72,7,14,15,15,47
70,65,70,17,61,62,82,18,12,14,17,38
72,64,62,13,63,69,72,21,9,24,17,43
60,69,56,14,53,70,71,18,15,14,16,40
77,54,64,15,57,71,75,21,8,7,13,46
70,61,51,19,57,73,74,15,7,22,26,51
68,65,45,33,56,71,78,7,18,11,16,44
63,64,57,25,54,69,70,16,18,13,19,42
67,64,58,16,55,64,74,10,6,16,14,42
73,70,64,10,57,67,65,10,9,16,16,45
71,55,62,10,59,70,72,20,24,16,22,43
77,69,60,15,60,72,78,19,18,17,20,38
65,69,53,25,57,70,73,4,7,12,17,40
69,67,66,43,55,68,73,7,22,10,19,42
67,63,63,47,59,64,68,15,25,15,10,44
61,67,59,59,51,64,70,18,11,24,12,41
60,58,63,64,41,68,68,10,19,24,25,47
65,59,52,62,27,61,78,15,11,14,20,35
67,57,46,61,31,66,68,26,6,7,13,47
73,55,49,52,42,65,67,33,16,10,17,44
70,69,46,52,58,61,75,26,21,19,20,43
72,61,41,57,54,71,72,14,12,16,9,42
68,67,62,51,55,64,73,14,9,14,14,43
75,65,63,65,51,65,69,16,6,10,11,45
65,62,63,67,51,74,68,14,16,15,17,45
78,64,56,61,56,55,78,18,16,10,15,44
65,70,58,62,61,50,66,9,12,15,16,42
70,62,61,59,65,66,64,13,10,20,15,40
69,57,58,61,65,74,67,18,12,11,11,45
74,70,50,64,63,64,76,19,12,18,22,42
54,59,54,60,69,67,72,15,15,15,24,43
70,55,57,60,64,66,74,10,19,8,13,45
79,57,61,63,55,71,65,14,14,13,13,44
53,72,51,63,59,61,72,15,10,13,11,44
71,53,60,58,65,66,72,19,11,17,19,47
75,64,61,59,65,68,69,23,7,25,16,45
75,66,55,68,56,75,75,22,3,16,16,37
65,69,58,61,61,59,77,14,14,14,17,40
75,62,61,55,64,65,76,11,9,14,16,38
69,69,61,65,55,68,59,14,17,14,12,40
72,68,63,67,54,73,77,2,23,17,11,42
75,68,62,58,64,64,72,11,17,15,10,42
72,62,63,66,61,71,78,13,10,20,17,45
71,62,56,65,67,70,78,11,16,16,21,41
75,64,57,62,62,75,78,21,11,13,14,45
72,77,55,61,66,67,74,28,13,15,10,46
64,70,68,60,65,73,75,29,12,15,17,42
69,60,63,57,63,76,76,23,17,16,15,39
74,64,60,72,66,67,81,14,16,20,19,37
68,67,54,67,75,73,71,12,13,15,19,39
65,61,58,58,65,71,71,12,11,13,17,41
75,62,61,63,57,76,90,16,11,14,14,38
69,58,56,64,55,74,78,18,16,18,18,36
67,61,52,66,62,73,79,17,14,24,12,35
70,61,58,57,66,71,78,14,11,15,14,36
69,64,55,61,68,71,77,14,9,11,22,34
61,59,56,57,58,73,74,10,11,8,12,36
61,69,56,60,61,65,79,17,18,8,21,42
72,62,63,62,56,67,70,14,27,12,14,42
68,65,62,63,64,72,72,10,23,14,15,44
72,63,64,64,63,67,78,7,11,15,16,41
70,60,57,66,69,66,72,15,7,8,9,40
73,64,56,61,68,73,69,16,18,18,18,38
65,64,57,65,56,75,80,21,21,18,27,39
71,64,59,59,59,80,73,16,11,16,15,34
54,64,61,60,63,59,84,13,7,15,14,39
62,60,56,65,57,67,73,27,18,10,14,40
71,57,58,62,63,74,65,32,20,16,13,42
69,66,53,62,66,66,63,29,12,17,17,35
63,70,57,61,63,71,71,20,15,16,19,39
68,58,59,55,66,72,74,25,15,12,16,42
67,59,58,55,57,69,71,28,13,8,17,43
64,62,51,61,57,64,76,24,17,18,19,43
62,68,56,56,45,65,66,25,11,20,19,43
64,63,61,58,57,63,69,37,6,13,20,44
64,60,64,58,58,71,68,31,4,15,20,42
66,61,56,65,59,67,76,41,18,20,8,46
64,65,52,64,53,73,66,27,28,9,19,42
53,70,59,57,60,63,69,21,22,21,18,42
61,51,59,54,60,62,72,16,12,20,18,41
78,50,53,60,56,69,68,13,14,10,13,38
71,70,51,62,57,65,77,21,12,16,11,36
74,65,56,55,66,65,70,29,14,13,10,39
69,70,61,54,61,70,69,28,22,7,9,38
66,68,60,63,53,70,66,35,17,14,15,38
65,58,64,62,57,70,70,38,14,17,9,42
73,61,57,68,61,52,72,43,13,13,12,40
55,59,56,60,69,74,73,50,7,11,15,41
57,55,56,58,65,77,71,41,14,9,16,44
68,52,56,57,65,65,77,32,21,16,17,45
75,65,53,59,61,71,67,23,20,10,17,45
54,65,55,57,58,68,73,22,9,10,16,44
47,71,60,56,60,76,59,24,16,15,13,43
59,48,69,58,60,68,71,21,18,12,17,43
68,43,63,61,54,67,71,21,9,13,18,43
61,59,50,68,67,67,79,13,11,12,17,43
67,61,44,63,57,62,73,18,14,17,15,45
63,60,58,52,66,81,63,25,5,23,16,44
67,64,57,44,69,72,61,19,14,17,18,41
63,62,58,51,49,75,75,11,13,18,22,42
69,61,59,56,43,71,78,15,13,14,29,41
68,71,57,53,38,61,65,10,20,22,20,39
63,66,57,62,47,56,75,14,19,22,14,36
70,62,63,58,57,57,52,21,12,17,11,35
71,65,56,58,64,61,56,22,8,13,13,41
64,68,53,63,61,75,61,24,17,13,14,38
69,66,64,54,69,72,73,19,20,12,9,41
66,60,63,64,59,73,76,15,17,16,11,43
65,59,55,62,63,69,80,11,18,15,16,42
80,63,57,59,62,65,63,16,17,15,13,40
67,64,54,59,63,74,66,17,13,17,17,36
64,62,59,57,53,70,75,20,16,16,20,42
67,64,58,55,62,69,76,18,13,12,16,36
79,62,56,57,56,68,78,15,10,12,15,37
66,68,55,60,63,69,72,9,13,23,11,35
64,62,59,58,58,64,76,15,11,19,17,36
72,63,59,58,57,87,80,14,9,14,14,36
74,65,52,63,54,71,59,16,10,19,21,37
67,66,54,58,62,59,63,12,17,15,14,37
68,61,62,59,64,63,72,10,13,10,13,38
66,64,61,61,58,71,69,10,7,6,16,37
61,67,54,59,53,71,69,14,21,17,14,38
64,61,63,60,62,72,78,15,24,14,7,42
72,57,64,61,63,65,74,11,17,8,13,38
65,61,52,64,57,71,72,10,6,13,30,40
68,63,55,66,62,67,77,15,12,7,15,42
66,68,62,55,63,75,62,16,20,9,20,31
69,66,61,58,60,72,68,23,8,12,15,37
68,63,63,61,59,73,74,10,6,17,17,41
70,67,56,59,61,65,77,16,7,19,11,42
72,61,66,63,62,74,70,14,6,16,15,41
75,66,57,61,66,71,67,11,12,13,19,38
70,69,60,67,53,78,68,16,16,11,22,39
68,66,60,61,69,76,81,13,11,14,16,39
69,65,63,65,60,76,82,12,18,17,17,39
65,67,62,62,60,64,76,14,8,15,15,37
67,63,59,64,67,72,67,23,9,17,10,39
74,64,59,65,66,70,73,21,12,18,13,38
76,75,52,66,65,72,73,17,19,19,8,40
74,70,61,57,67,79,83,15,13,14,15,39
63,66,62,54,67,66,78,7,8,13,18,43
70,61,60,65,57,75,70,10,13,13,14,52
68,62,59,65,56,73,77,19,16,11,10,43
75,62,51,61,72,69,80,15,19,20,9,44
58,65,53,63,64,72,73,16,7,23,10,46
63,63,53,54,63,72,72,12,8,13,14,45
64,57,63,54,65,70,76,13,8,14,17,45
65,60,51,66,52,71,71,21,12,13,20,40
69,56,49,62,58,65,75,12,20,8,25,43
65,69,54,56,67,66,77,8,27,20,15,43
67,63,62,53,58,73,54,10,22,26,15,39
74,62,58,57,52,63,70,9,14,19,25,40
69,66,58,68,48,65,64,19,5,14,18,38
66,67,61,60,61,70,68,27,11,9,14,42
74,68,64,60,65,70,74,25,22,20,9,46
75,64,63,68,59,76,71,15,23,23,17,49
71,73,61,66,66,69,79,5,20,16,19,46
75,70,56,62,72,65,75,9,13,14,12,42
72,66,65,65,64,75,65,16,14,9,22,42
69,66,61,65,61,74,75,25,19,16,15,47
62,60,63,61,67,72,80,27,14,18,28,42
67,62,53,67,65,71,76,27,11,11,25,36
70,60,59,67,71,70,75,26,10,14,7,39
73,70,53,60,68,74,73,17,11,19,7,40
74,66,57,61,63,79,76,20,12,15,14,43
68,67,60,57,67,71,77,18,12,13,15,42
61,69,59,59,55,73,75,11,13,9,19,37
61,61,62,59,56,67,65,15,13,13,11,37
70,58,52,61,54,65,74,14,9,16,21,43
67,65,53,61,61,68,67,17,9,17,8,43
68,67,53,59,65,73,70,11,12,6,17,46
64,62,59,57,57,75,77,15,11,15,17,39
63,60,57,61,60,65,74,16,10,27,20,47
71,61,55,62,52,71,67,5,7,23,16,44
62,66,51,56,59,67,72,16,8,12,16,44
66,61,56,59,59,70,72,22,2,16,23,44
72,57,64,58,54,71,76,20,14,17,15,44
67,65,54,64,58,68,74,11,27,8,16,45
69,60,54,62,63,67,67,8,25,19,20,42
64,64,60,58,65,70,67,4,19,13,16,41
71,62,55,61,59,76,77,4,15,12,18,36
72,64,57,63,62,68,76,18,12,9,15,41
72,68,60,56,65,72,73,27,12,19,16,42
64,71,65,57,63,73,71,28,11,13,14,46
69,60,64,63,52,70,78,27,11,19,27,40
66,62,58,66,59,67,66,25,6,18,15,35
69,64,54,58,67,71,72,18,13,21,18,34
73,63,61,62,61,68,72,24,18,17,14,35
67,68,59,53,57,82,70,8,11,20,18,34
63,64,53,61,59,64,82,5,12,23,17,32
71,62,63,62,61,71,79,10,26,13,20,34
72,60,59,64,63,67,71,19,29,11,18,39
67,72,55,58,62,73,72,18,24,14,16,39
66,60,63,57,65,68,66,11,23,18,19,40
70,63,56,66,64,74,73,20,18,21,12,40
72,64,55,64,64,67,74,29,5,17,13,40
71,68,58,57,66,68,73,32,7,16,10,42
65,67,63,60,62,72,71,26,17,8,9,44
70,67,58,62,64,67,66,19,23,6,17,41
71,65,60,68,63,66,75,10,20,14,14,41
68,67,59,68,65,71,56,13,13,9,16,38
68,64,56,60,66,68,68,21,11,14,15,42
67,63,58,61,62,73,71,19,10,17,8,44
76,60,56,62,61,72,73,26,12,11,13,51
68,64,57,63,62,65,78,29,15,19,13,46
69,69,56,60,66,62,72,25,9,15,18,48
71,68,63,63,63,68,65,14,19,13,18,47
75,67,56,68,61,69,75,11,22,12,15,41
62,68,60,59,68,76,68,12,13,14,18,45
73,59,68,59,70,69,79,8,8,20,13,42
73,61,59,66,54,78,68,16,8,17,17,41
70,66,53,74,59,77,81,24,17,11,18,44
73,67,61,58,65,57,73,19,14,12,14,38
70,65,61,56,63,79,64,13,16,12,23,41
69,66,62,61,54,78,86,9,12,16,17,41
61,64,61,63,57,67,74,19,6,11,24,46
61,66,62,65,58,66,68,21,10,9,19,42
64,63,62,67,58,67,63,19,20,7,19,45
67,56,57,62,73,67,70,16,16,11,15,42
72,63,54,60,66,70,73,13,12,15,18,42
61,65,56,62,67,78,75,6,7,16,11,40
62,60,59,60,59,69,79,16,6,22,20,41
67,61,59,57,57,71,75,24,6,23,19,42
70,63,48,64,59,61,74,22,15,20,17,41
