"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12"
"6.9218","6.9234","6.6622","6.4979","6.3608","6.1149","6.0434","11.591","11.92","11.808","13.649","19.812"
"7.6142","6.9094","6.8086","6.6707","6.5067","6.864","6.361","9.7793","11.173","11.717","12.417","19.57"
"8.8627","7.9583","7.1724","6.8315","6.659","7.379","6.8492","9.2476","9.8534","10.911","12.53","18.825"
"8.6504","8.4876","7.9135","7.3","6.9011","7.8654","7.3706","9.9672","9.7463","10.107","12.876","19.083"
"8.0514","8.4821","8.3297","7.8644","7.3514","8.1342","7.8051","11.173","10.109","9.9368","11.864","18.936"
"6.4403","7.7536","8.2573","8.1911","7.8192","7.7963","7.9895","13.228","11.528","10.446","10.67","17.461"
"4.9823","6.3256","7.4859","8.0393","8.0576","7.1924","7.6279","14.176","13.04","11.671","12.465","16.884"
"5.8295","5.4666","6.3496","7.3094","7.8466","7.8133","7.4034","12.721","13.601","12.873","14.457","19.507"
"7.9231","6.4381","5.9784","6.4685","7.2035","7.9888","7.9309","11.265","12.277","12.986","13.83","20.678"
"8.3886","7.7197","6.7246","6.3297","6.6128","6.79","7.5588","10.215","11.543","12.277","13.833","20.55"
"8.7147","8.1287","7.5386","6.8746","6.571","7.3941","7.0235","8.7955","9.9308","11.296","13.987","20.938"
"9.4875","8.8658","8.1528","7.5028","6.9721","8.1505","7.7386","10.406","9.5731","10.15","14.522","20.895"
"8.1059","9.0397","8.7692","8.1484","7.5284","8.6726","7.9388","12.358","10.803","10.091","13.966","21.85"
"6.1023","7.6634","8.5757","8.5794","8.1111","9.0594","8.8615","11.697","11.939","11.011","13.999","20.444"
"5.7117","6.4128","7.5266","8.2704","8.3766","7.715","8.4535","11.343","11.279","11.444","17.57","22.386"
"7.4832","6.2768","6.6324","7.4579","8.0631","8.4739","8.0355","11.273","11.699","11.46","17.454","23.796"
"8.0709","7.6879","6.8463","6.883","7.4359","9.6531","8.8072","10.477","10.812","11.371","14.492","23.465"
"7.4149","7.4294","7.385","7.0774","7.0958","9.1868","9.3296","12.918","11.308","11.028","13.969","22.13"
"10.606","8.231","7.527","7.3019","7.1628","7.9733","8.8616","15.202","13.153","11.755","13.342","21.091"
"11.968","10.717","8.8018","7.7595","7.3546","6.9902","7.9243","15.176","14.779","13.282","13.039","20.133"
"8.3876","10.602","10.262","8.9922","7.984","8.2177","7.4013","13.795","14.507","14.286","14.649","20.214"
"6.8979","8.176","9.721","9.8097","8.9897","10.273","8.8159","14.895","14.162","14.255","16.196","22.427"
"6.7292","7.6328","8.4572","9.3102","9.4415","11.58","10.036","18.99","15.754","14.541","15.532","23.46"
"4.7665","6.2378","7.5219","8.4747","9.0967","12.253","11.549","18.311","18.586","16.382","17.021","23.35"
"4.17","5.0794","6.2618","7.4396","8.3728","10.373","11.481","14.28","16.621","17.432","20.94","24.02"
"6.5776","4.7693","5.2362","6.3043","7.3898","8.7941","10.155","14.164","15.058","16.306","21.742","24.516"
"9.9843","7.4207","5.6625","5.5759","6.3753","8.0493","8.9929","13.268","14.227","15.209","21.438","25.289"
"10.962","9.3479","7.5117","6.1981","5.9514","7.4156","8.1606","13.015","13.36","14.254","20.828","26.137"
"9.8295","10.5","9.2129","7.6263","6.54","7.1683","7.5461","12.471","13.169","13.598","20.465","26.557"
"8.7846","9.2245","9.7127","8.9689","7.7281","7.8662","7.4323","12.186","12.33","13.039","19.882","26.242"
"9.3366","9.4602","9.4057","9.3371","8.7252","8.8278","8.0848","13.5","12.751","12.627","19.54","26.401"
"8.1848","8.8385","9.2992","9.3823","9.1563","10.205","8.865","12.879","13.21","12.908","19.619","26.4"
"8.6935","8.5343","8.8452","9.181","9.2634","11.605","10.365","11.15","12.44","12.935","19.017","26.258"
"7.3165","8.5072","8.6879","8.887","9.1094","10.359","10.987","11.279","11.368","12.214","16.895","26.208"
"7.6068","7.2174","8.1168","8.6375","8.897","8.7301","9.9085","14.307","12.104","11.739","14.341","25.585"
"9.7913","8.5663","7.8407","8.098","8.5504","9.1566","9.1359","15.384","14.352","12.718","13.595","22.554"
"8.6894","9.0335","8.5747","8.1607","8.22","9.0694","9.3172","14.829","14.612","13.973","14.652","21.723"
"8.2834","8.5961","8.7529","8.5347","8.3046","8.2064","8.7724","15.575","15.113","14.531","14.682","21.94"
"8.4609","8.452","8.5813","8.6283","8.5057","7.8146","8.3396","13.937","15.102","15.007","15.542","22.183"
"7.9894","8.3905","8.4944","8.5649","8.5703","7.0247","7.7148","12.425","13.617","14.632","18.278","23.493"
"7.4793","7.8759","8.2723","8.4683","8.5426","6.7721","7.1258","11.509","12.716","13.655","20.592","24.546"
"9.2117","7.9301","7.9346","8.2188","8.4232","7.7752","7.0753","10.848","11.447","12.614","19.145","25.489"
"12.435","9.8329","8.4336","8.0999","8.2186","7.8023","7.8334","10.746","11.24","11.738","15.915","25.498"
"12.037","11.924","10.141","8.8095","8.298","7.3134","7.4071","11.643","10.774","11.207","14.59","23.809"
"11.762","11.354","11.194","10.143","9.0614","8.7929","7.828","14.384","12.422","11.339","15.977","23.247"
"11.862","12.263","11.582","10.926","10.062","11.248","9.0827","15.866","14.14","12.621","15.501","23.746"
